 ;Produto;Código;Unidade;NCM;"&nbsp;";Categoria;Família;Fabricante;Part Number;CEST;Código de Barras;Classe Tributacao
2053655;FUTURA ECOLOGICO B.AGUA BRTE VERMELHO 900 ML;001951;QT;32091020;;ESMALTE;TINTA ESMALTE ;FUTURA;;;7898428714370;NÃO TRIBUTADO (CSOSN 400)
2053199;FUTURA ECOLOGICO B.AGUA PRETO FOSCO 3,6 LT;001495;GL;32091020;;ESMALTE;TINTA ESMALTE ;FUTURA;;;7897523503674;NÃO TRIBUTADO (CSOSN 400)
2053207;FUTURA ECOLOGICO B.AGUA PRETO FOSCO 900 ML;001503;QT;32091020;;ESMALTE;TINTA ESMALTE ;FUTURA;;;7897523503681;NÃO TRIBUTADO (CSOSN 400)
2052921;FUTURA FUNDO CINZA ANTICORROSIVO 3,6 LT;001217;GL;32081010;;COMPLEMENTO;Complementos e Preparação;FUTURA;;;7898428719634;NÃO TRIBUTADO (CSOSN 400)
2053212;FUTURA FUNDO CINZA ANTICORROSIVO 900 ML;001508;QT;32081010;;COMPLEMENTO;Complementos e Preparação;FUTURA;;;7898428719641;NÃO TRIBUTADO (CSOSN 400)
2053077;FUTURA FUNDO PREPARADOR P/PINTURA 16 LT;001373;BD;32091010;;COMPLEMENTO;Complementos e Preparação;FUTURA;;;7897523590001;NÃO TRIBUTADO (CSOSN 400)
2053009;FUTURA FUNDO PREPARADOR P/PINTURA 3,6 LT;001305;GL;32091010;;COMPLEMENTO;Complementos e Preparação;FUTURA;;;7897523503292;NÃO TRIBUTADO (CSOSN 400)
2084924;FUTURA FUNDO PREPARADOR P/PINTURA 900 ML;002714;QT;32091010;;COMPLEMENTO;Complementos e Preparação;FUTURA;;2400100;7897523503315;NÃO TRIBUTADO (CSOSN 400)
2053121;FUTURA FUTURIT ESM. SINT. FOSCO BRANCO 3,6 LT SOLVENTE;001417;GL;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;;7898428719702;NÃO TRIBUTADO (CSOSN 400)
2053122;FUTURA FUTURIT ESM SINT.ACET. BRANCO 3,6 LT SOLVENTE;001418;GL;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;;7898428719795;NÃO TRIBUTADO (CSOSN 400)
2053480;FUTURA FUTURIT ESM SINT.ACETINADO BRANCO 900 ML;001776;QT;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;;7898428719818;NÃO TRIBUTADO (CSOSN 400)
2059434;FUTURA FUTURIT ESM SINT.BRILHO AMARELO SEGUR;002652;QT;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;2400100;7897523501106;NÃO TRIBUTADO (CSOSN 400)
2059430;FUTURA FUTURIT ESM SINT.BRILHO AMARELO SEGURANC;002648;GL;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;2400100;7898576314736;
2081003;FUTURA FUTURIT ESM SINT.BRILHO AZUL DEL REY;002709;QT;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;2400100;7898428719450;NÃO TRIBUTADO (CSOSN 400)
2081002;FUTURA FUTURIT ESM SINT.BRILHO AZUL DEL REY;002708;GL;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;2400100;7898428719610;NÃO TRIBUTADO (CSOSN 400)
2053680;FUTURA FUTURIT ESM SINT.BRILHO AZUL FRANCA 3,6 LT;001976;GL;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;;7898428719573;NÃO TRIBUTADO (CSOSN 400)
2053681;FUTURA FUTURIT ESM SINT.BRILHO AZUL FRANCA 900 ML;001977;QT;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;;7898428719412;NÃO TRIBUTADO (CSOSN 400)
2053239;FUTURA FUTURIT ESM SINT.BRILHO BRANCO 3,6 LT;001535;GL;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;;7898428719894;NÃO TRIBUTADO (CSOSN 400)
2053476;FUTURA FUTURIT ESM SINT.BRILHO BRANCO 900 ML;001772;QT;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;;7898428719184;NÃO TRIBUTADO (CSOSN 400)
2053549;FUTURA FUTURIT ESM SINT.BRILHO CAMURCA 3,6 LT;001845;GL;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;;7898428719498;NÃO TRIBUTADO (CSOSN 400)
2059437;FUTURA FUTURIT ESM SINT.BRILHO CINZA ESCURO;002655;QT;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;2400100;7898428719344;
2053325;FUTURA FUTURIT ESM SINT.BRILHO CINZA ESCURO 3,6 LT SOLVENTE;001621;GL;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;;7898907912969;NÃO TRIBUTADO (CSOSN 400)
2058769;FUTURA FUTURIT ESM SINT.BRILHO CINZA MEDIO;002566;QT;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;2400100;7898428719214;
2053324;FUTURA FUTURIT ESM SINT.BRILHO CINZA MEDIO 3,6 LT SOLVENTE;001620;GL;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;;7898428719924;NÃO TRIBUTADO (CSOSN 400)
2059435;FUTURA FUTURIT ESM SINT.BRILHO GELO;002653;QT;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;2400100;7898428719191;
2053323;FUTURA FUTURIT ESM SINT.BRILHO GELO 3,6 LT SOLVENTE;001619;GL;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;;7898428719900;NÃO TRIBUTADO (CSOSN 400)
2058771;FUTURA FUTURIT ESM SINT.BRILHO LARANJA;002568;QT;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;2400100;7898428719399;
2058770;FUTURA FUTURIT ESM SINT.BRILHO MAR.CONHAQUE 900ML;002567;QT;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;2400100;7898428719382;
2058723;FUTURA FUTURIT ESM SINT.BRILHO MARROM CONHAQUE 3,6 LT SOLV.;002526;GL;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;2400100;7898428719542;
2053326;FUTURA FUTURIT ESM SINT.BRILHO MARROM 3,6 LT SOLV.;001622;GL;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;;7898428719535;NÃO TRIBUTADO (CSOSN 400)
2053548;FUTURA FUTURIT ESM SINT.BRILHO PLATINA 3,6 LT;001844;GL;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;;7898428719917;NÃO TRIBUTADO (CSOSN 400)
2059436;FUTURA FUTURIT ESM SINT.BRILHO PLATINA 900ML;002654;QT;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;2400100;7898428719207;
2053208;FUTURA FUTURIT ESM SINT.BRILHO PRETO 3,6 LT SOLVENTE;001504;GL;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;;7898428719504;NÃO TRIBUTADO (CSOSN 400)
2053477;FUTURA FUTURIT ESM SINT.BRILHO PRETO 900 ML;001773;QT;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;;7898428719313;NÃO TRIBUTADO (CSOSN 400)
2053209;FUTURA FUTURIT ESM SINT.BRILHO TABACO 3,6 LT SOLVENTE;001505;GL;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;;7898428719511;NÃO TRIBUTADO (CSOSN 400)
2053211;FUTURA FUTURIT ESM SINT.BRILHO TABACO 900 ML SOLVENTE;001507;QT;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;;7898428719351;NÃO TRIBUTADO (CSOSN 400)
2059438;FUTURA FUTURIT ESM SINT.BRILHO VERDE FOLHA;002656;QT;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;2400100;7898428719467;
2053550;FUTURA FUTURIT ESM SINT.BRILHO VERDE FOLHA 3,6 LT;001846;GL;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;;7898428719627;NÃO TRIBUTADO (CSOSN 400)
2058772;FUTURA FUTURIT ESM SINT.BRILHO VERMELHO;002569;QT;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;2400100;7897523501212;
2053479;FUTURA FUTURIT ESM SINT.FOSCO BRANCO 900 ML;001775;QT;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;;7898428719726;NÃO TRIBUTADO (CSOSN 400)
2053210;FUTURA FUTURIT ESM SINT.FOSCO PRETO 3,6 LT SOLVENTE;001506;GL;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;;7898428719696;NÃO TRIBUTADO (CSOSN 400)
2053478;FUTURA FUTURIT ESM SINT.FOSCO PRETO 900 ML;001774;QT;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;;7898576318710;NÃO TRIBUTADO (CSOSN 400)
2058779;FUTURA FUTURIT MAIS PREMIUM FOSCO BRANCO;002576;GL;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;2400100;7898428711102;
2058780;FUTURA FUTURIT MAIS PREMIUM FOSCO BRANCO;002577;QT;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;2400100;7898428711119;
2059433;FUTURA FUTURIT MAIS PREMIUM METALICO AM OURO 3,6L;002651;GL;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;2400100;7897523508228;
2059440;FUTURA FUTURIT MAIS PREMIUM METALICO AM OURO 900ML;002658;QT;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;2400100;7897523508372;
2053124;FUTURA MASSA ACRILICA GL 5,8 KG;001420;UN;32141020;;COMPLEMENTO;Complementos e Preparação;FUTURA;;;7898907911030;TRIBUTADO (CSOSN 102)
2053131;FUTURA MASSA ACRILICA 1/4 QT / 1,5 KG;001427;QT;32141020;;COMPLEMENTO;Complementos e Preparação;FUTURA;;;7898428715230;TRIBUTADO (CSOSN 102)
2052911;FUTURA MASSA ACRILICA 25 KG;001207;BD;32141020;;COMPLEMENTO;Complementos e Preparação;FUTURA;;;7897523533411;TRIBUTADO (CSOSN 102)
2053130;FUTURA MASSA CORRIDA PVA 1/4 QT 1,5 KG;001426;QT;32141020;"<a title=""Visualizar imagens do produto"" href=""javascript:f_visualizarImagem(2053130);""><button type=""button"" class=""btn btn-default btn-xs""><span style=""padding-bottom:3px;"" class=""glyphicon glyphicon-picture"" aria-hidden=""true""></button></a>";COMPLEMENTO;Complementos e Preparação;FUTURA;;;7898428711591;TRIBUTADO (CSOSN 102)
2053012;FUTURA MASSA CORRIDA 25 KG BALDE;001308;LA;32141020;;COMPLEMENTO;Complementos e Preparação;FUTURA;;;7898576317614;TRIBUTADO (CSOSN 102)
2052920;FUTURA MASSA CORRIDA 5,6 GL;001216;GL;32141020;;COMPLEMENTO;Complementos e Preparação;FUTURA;;;7908896302662;TRIBUTADO (CSOSN 102)
2080996;FUTURA PREMIUM EFEITO MARMORE 3,7KG;002702;GL;32091010;;ACRILICA;Efeitos Decorativos;FUTURA;;2400100;7898907913669;NÃO TRIBUTADO (CSOSN 400)
2053555;FUTURA RESINA PROTETORA INCOLOR 18 LT;001851;LA;32091010;;COMPLEMENTO;Impermeabilização e Vedação;FUTURA;;;7898576318888;NÃO TRIBUTADO (CSOSN 400)
2053243;FUTURA RESINA PROTETORA INCOLOR 3,6 LT;001539;GL;32091010;;COMPLEMENTO;Impermeabilização e Vedação;FUTURA;;;7898576318871;NÃO TRIBUTADO (CSOSN 400)
2052912;FUTURA SELADOR ACRILICO 16 LT;001208;BD;32091010;;COMPLEMENTO;Complementos e Preparação;;;;7897523504541;NÃO TRIBUTADO (CSOSN 400)
2053008;FUTURA SELADOR ACRILICO 3,6 LT;001304;GL;32091010;;COMPLEMENTO;Complementos e Preparação;FUTURA;;;7898907911054;NÃO TRIBUTADO (CSOSN 400)
2052910;FUTURA SEMIBRILHO STANDARD BRANCA 18 LT;001206;LA;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7897523505081;NÃO TRIBUTADO (CSOSN 400)
2053071;FUTURA SEMIBRILHO STD BRILHOSA BRANCA 3,6 LT;001367;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7897523505074;NÃO TRIBUTADO (CSOSN 400)
2058720;FUTURA SUPER RENDIMENTO STD AMARELO TERRA 18L;002523;LA;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;2400100;7898428710402;
2058758;FUTURA SUPER RENDIMENTO STD AREIA 3,6;002555;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;2400100;7898428710181;
2053652;FUTURA SUPER RENDIMENTO STD AZUL PROFUNDO 3,6 LT;001948;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898428710143;NÃO TRIBUTADO (CSOSN 400)
2052907;FUTURA SUPER RENDIMENTO STD BRANCO 18 LT;001203;LA;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898428710334;NÃO TRIBUTADO (CSOSN 400)
2052915;FUTURA SUPER RENDIMENTO STD BRANCO 3,6 LT;001211;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898428710075;NÃO TRIBUTADO (CSOSN 400)
2053200;FUTURA SUPER RENDIMENTO STD BRANCO 900 ML;001496;QT;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898428712598;NÃO TRIBUTADO (CSOSN 400)
2053648;FUTURA SUPER RENDIMENTO STD CAMURCA 3,6 LT;001944;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898428710198;NÃO TRIBUTADO (CSOSN 400)
2058760;FUTURA SUPER RENDIMENTO STD CHOCOLATE;002557;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;2400100;7898428714189;
2058756;FUTURA SUPER RENDIMENTO STD ELEFANTE;002553;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;2400100;7898428718132;
2053387;FUTURA SUPER RENDIMENTO STD ELEFANTE 18 LT;001683;LA;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7897523505036;NÃO TRIBUTADO (CSOSN 400)
2053651;FUTURA SUPER RENDIMENTO STD ERVA DOCE 3,6 LT;001947;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898428710303;NÃO TRIBUTADO (CSOSN 400)
2058757;FUTURA SUPER RENDIMENTO STD MARFIM;002554;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;2400100;7898428710174;
2053388;FUTURA SUPER RENDIMENTO STD MARFIM 18 LT;001684;LA;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898428710457;NÃO TRIBUTADO (CSOSN 400)
2058759;FUTURA SUPER RENDIMENTO STD PALHA 3,6L;002556;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;2400100;7898428710204;
2053653;FUTURA SUPER RENDIMENTO STD PITANGA 3,6 LT;001949;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898576315672;NÃO TRIBUTADO (CSOSN 400)
2058718;FUTURA SUPER RENDIMENTO STD TANGERINA 18L;002521;LA;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;2400100;7898428710907;
2053389;FUTURA SUPER RENDIMENTO STD TERRACOTA 18 LT;001685;LA;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898428710853;NÃO TRIBUTADO (CSOSN 400)
2053649;FUTURA SUPER RENDIMENTO STD TERRACOTA 3,6 LT;001945;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898428710846;NÃO TRIBUTADO (CSOSN 400)
2113486;FUTURA SUPER RENDIMENTO STD VERDE MUSGO 3,6L;002755;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;2400100;7898428712109;NÃO TRIBUTADO (CSOSN 400)
2053650;FUTURA SUPER RENDIMENTO STD VERDE PRIMAV 3,6 LT;001946;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898428710266;NÃO TRIBUTADO (CSOSN 400)
2053076;FUTURA TINTA GESSO BRANCA 18 LT;001372;LA;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898428716466;NÃO TRIBUTADO (CSOSN 400)
2053072;FUTURA TINTA GESSO BRANCA 3,6 LT;001368;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7897523508969;NÃO TRIBUTADO (CSOSN 400)
2053197;FUTURA TINTA P/ TELHA COR CERAMICA 3,6 LT;001493;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898576310110;NÃO TRIBUTADO (CSOSN 400)
2053328;FUTURA TINTA PISO AMARELO 18 LT;001624;LA;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898428711171;NÃO TRIBUTADO (CSOSN 400)
2053330;FUTURA TINTA PISO AMARELO 3,6 LT;001626;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898428711201;TRIBUTADO (CSOSN 102)
2053011;FUTURA TINTA PISO AZUL 18 LT;001307;LA;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898907912723;NÃO TRIBUTADO (CSOSN 400)
2053242;FUTURA TINTA PISO AZUL 3,6 LT;001538;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898907912662;NÃO TRIBUTADO (CSOSN 400)
2052908;FUTURA TINTA PISO BRANCO 18 LT;001204;LA;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898907912709;NÃO TRIBUTADO (CSOSN 400)
2052916;FUTURA TINTA PISO BRANCO 3,6 LT;001212;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898907912648;NÃO TRIBUTADO (CSOSN 400)
2053327;FUTURA TINTA PISO CERAMICA 18 LT;001623;LA;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898428713724;NÃO TRIBUTADO (CSOSN 400)
2053329;FUTURA TINTA PISO CERAMICA 3,6 LT;001625;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898428713748;NÃO TRIBUTADO (CSOSN 400)
2052919;FUTURA TINTA PISO CINZA CHUMBO 18 LT;001215;LA;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898907912730;NÃO TRIBUTADO (CSOSN 400)
2052918;FUTURA TINTA PISO CINZA CHUMBO 3,6 LT;001214;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898907912679;NÃO TRIBUTADO (CSOSN 400)
2052913;FUTURA TINTA PISO CINZA 18 LT;001209;LA;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898907912754;NÃO TRIBUTADO (CSOSN 400)
2052917;FUTURA TINTA PISO CINZA 3,6 LT;001213;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898907912693;NÃO TRIBUTADO (CSOSN 400)
2053074;FUTURA TINTA PISO CONCRETO PISO 18 LT;001370;LA;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898907911511;NÃO TRIBUTADO (CSOSN 400)
2053069;FUTURA TINTA PISO CONCRETO PISO 3,6 LT;001365;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898907911504;NÃO TRIBUTADO (CSOSN 400)
2053332;FUTURA TINTA PISO MARROM 3,6 LT;001628;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898428716497;NÃO TRIBUTADO (CSOSN 400)
2052935;FUTURA TINTA PISO PRETO 18 LT;001231;LA;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898428711263;NÃO TRIBUTADO (CSOSN 400)
2052934;FUTURA TINTA PISO PRETO 3,6 LT;001230;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898428711256;NÃO TRIBUTADO (CSOSN 400)
2058765;FUTURA TINTA PISO SEMIBRILHO BRANCO 18L;002562;LA;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;2400100;7908896301337;
2080995;FUTURA TINTA PISO VERDE;002701;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;2400100;7898907912686;NÃO TRIBUTADO (CSOSN 400)
2053687;FUTURA TINTA PISO VERMELHO SEGURANCA 3,6 LT;001983;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898428716947;NÃO TRIBUTADO (CSOSN 400)
2053331;FUTURA TINTA TELHA BRANCA 3,6 LT;001627;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898576310097;NÃO TRIBUTADO (CSOSN 400)
2084925;FUTURA TINTA TELHA CERAMICA TELHA 18L;002715;LA;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;2400100;7898576310165;NÃO TRIBUTADO (CSOSN 400)
2053333;FUTURA TINTA TELHA VERM OXIDO 3,6 LT;001629;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2053248;FUTURA TOQUE DE CETIM ACT BRANCO 18 LT;001544;LA;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898907911979;NÃO TRIBUTADO (CSOSN 400)
2053241;FUTURA TOQUE DE CETIM ACT BRANCO 3,6 LT;001537;GL;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;;7898907911856;NÃO TRIBUTADO (CSOSN 400)
2053007;FUTURA ZARCAO LARANJA 3,6 LT;001303;GL;32081010;;COMPLEMENTO;Complementos e Preparação;FUTURA;;;7898428719658;NÃO TRIBUTADO (CSOSN 400)
2053123;FUTURA ZARCAO 900 ML;001419;QT;32081010;;COMPLEMENTO;Complementos e Preparação;FUTURA;;;7898428719665;NÃO TRIBUTADO (CSOSN 400)
2090493;FUTURA 4 ESTACOES PRM BRANCO;002716;LA;32091010;;ACRILICA;TINTA ACRILICA;FUTURA;;2400100;7908896302709;NÃO TRIBUTADO (CSOSN 400)
2072880;FUTURIT ESM SINT.BRILHO PLATINA;002682;GL;32081010;;ESMALTE;TINTA ESMALTE ;FUTURA;;2400100;9900000001070;
2052453;GESSO RAPIDO GESSEIRO 1KG;000749;UN;25202090;;GERAL;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052454;GESSO RAPIDO GESSEIRO 2KG;000750;UN;25202090;;GERAL;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052455;GESSO RAPIDO GESSEIRO 5KG;000751;UN;25202090;;GERAL;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2058766;GLASU MASSA ACRILICA/SELADOR ACRILICO 3,6LT;002563;GL;32141020;;COMPLEMENTO;;;;;7891260060780;
2114862;GLASU PINTURA ESSENCIAL - BRANCO NEVE - BD;002773;BD;32091010;;ACRILICA;TINTA ACRILICA;;;2400100;7891260543337;NÃO TRIBUTADO (CSOSN 400)
2054048;H - VERMELHO OXIDO;002344;UN;32041600;;CORANTE;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2058810;IMPERMEABILIZANTE PARA PAREDE BRANCO BD;002606;BD;32091010;;COMPLEMENTO;Impermeabilização e Vedação;FUTURA;;2400100;7898907913591;
2058801;IMPERMEABILIZANTE PARA PAREDE BRANCO GL;002597;GL;32091010;;COMPLEMENTO;Impermeabilização e Vedação;FUTURA;;2400100;7898907913768;
2053023;ITAQUA AGUARRAS 05 LTS (NOVO);001319;UN;27101230;;DILUENTE;;;;;7898941765033;TRIBUTADO (CSOSN 102)
2053022;ITAQUA AGUARRAS 0,900 ML;001318;UN;27101230;;DILUENTE;;;;;7898941765019;TRIBUTADO (CSOSN 102)
2053291;ITAQUA AGUARRAS 0,900 ML (NOVO);001587;UN;27101230;;DILUENTE;;;;;SEM GTIN;TRIBUTADO (CSOSN 102)
2053024;ITAQUA DILUENTE PU 0,900 ML (NOVO);001320;UN;38140090;;DILUENTE;;;;;7898941765118;TRIBUTADO (CSOSN 102)
2052361;ITAQUA DILUENTE PU 5 L (NOVO);000657;UN;32089010;;DILUENTE;;;;;7898941765125;TRIBUTADO (CSOSN 102)
2065247;ITAQUA QUEROSENE 0900 ML;002659;UN;27101919;;DILUENTE;;;;;7898941765026;NÃO TRIBUTADO (CSOSN 400)
2053544;ITAQUA QUEROSENE 5LT;001840;UN;27101919;;DILUENTE;;;;;7898941765040;NÃO TRIBUTADO (CSOSN 400)
2053020;ITAQUA THINNER IT 37 0,900 ML ;001316;UN;38140090;;DILUENTE;;;;;7898941765088;TRIBUTADO (CSOSN 102)
2053019;ITAQUA THINNER 16 05 LTS (NOVO);001315;UN;38140090;;DILUENTE;;;;;7898941765064;TRIBUTADO (CSOSN 102)
2053018;ITAQUA THINNER 16 0,900 ML (NOVO);001314;UN;38140090;;DILUENTE;;;;;7898941765057;TRIBUTADO (CSOSN 102)
2053021;ITAQUA THINNER 37 05 LTS;001317;UN;38140090;;DILUENTE;;;;;7898941765095;TRIBUTADO (CSOSN 102)
2052992;JB TINTAS  MASSA CORRIDA PVA 25KG;001288;LA;32141020;;COMPLEMENTO;;;;;7893410000530;TRIBUTADO (CSOSN 102)
2052904;JB TINTAS  TEXTURA LISA INT/EXT 25KG;001200;LA;32141020;;ACRILICA;Efeitos Decorativos;JB TINTAS;;;7893410000271;TRIBUTADO (CSOSN 102)
2052905;JB TINTAS GRAFIATO TEXTURA RUSTICA 10 INTE/EXT 25KG;001201;LA;32141020;;ACRILICA;Efeitos Decorativos;JB TINTAS;;;7893410000257;TRIBUTADO (CSOSN 102)
2067207;JB TINTAS TEXTURA  PROJETADA INT/EXT 25 KG;002660;LA;32141020;;ACRILICA;Efeitos Decorativos;JB TINTAS;;;7893410000141;TRIBUTADO (CSOSN 102)
2052903;JB TINTAS TEXTURA ARENATO INT/EXT 25KG;001199;LA;32141020;;ACRILICA;Efeitos Decorativos;JB TINTAS;;;7893410001117;TRIBUTADO (CSOSN 102)
2054680;KIT PINTURA TIGRE C/3P ANTIRESPINGO 1576;002488;UN;96034010;;GERAL;;TIGRE;;;7891395045096;NÃO TRIBUTADO (CSOSN 400)
2054681;KIT PINTURA TIGRE C/5P PRATIC 1540;002489;UN;96034010;;GERAL;;TIGRE;;;7891395025340;NÃO TRIBUTADO (CSOSN 400)
2058818;LIXA DE FERRO 120 - NORTON FOLH 19.99.105;002613;UN;68051000;;LIXA;;;;;9900000000721;
2058819;LIXA DE FERRO 150 - NORTON FOLH 19.99.110;002614;UN;68051000;;LIXA;;;;;9900000000738;
2058820;LIXA DE MASSA  80 - NORTON FOLH 19.99.185;002615;UN;68052000;;LIXA;;;;;7891792133754;
2058821;LIXA DE MASSA 100 - NORTON FOLH 19.99.145;002616;UN;68052000;;LIXA;LIXAS;Norton;;;7891792022331;NÃO TRIBUTADO (CSOSN 400)
2058822;LIXA DE MASSA 120 - NORTON FOLH 19.99.150;002617;UN;68052000;;LIXA;;;;;9900000000752;
2058823;LIXA DE MASSA 150 - NORTON FOLH 19.99.155;002618;UN;68052000;;LIXA;;;;;9900000000769;
2058824;LIXA DE MASSA 180 - NORTON FOLH 19.99.160;002619;UN;68052000;;LIXA;;;;;9900000000776;
2058825;LIXA DE MASSA 220 - NORTON FOLH 19.99.165;002620;UN;68052000;;LIXA;;;;;9900000000783;
2058679;LIXA FERRO NORTON K246 GR 36 E 40 C/25 PECAS / GRANA 36;002503;UN;68051000;;LIXA;;;;;7895316667879;
2058681;LIXA FERRO NORTON K246 GR 36 E 40 C/25 PECAS / GRANA 40;002505;UN;68051000;;LIXA;;;;;7895316667732;
2058684;LIXA FERRO NORTON K246 GR 50 A 80 C/25 PECAS / GRANA 50;002508;UN;68051000;;LIXA;;;;;7895316667749;
2058682;LIXA FERRO NORTON K246 GR 50 A 80 C/25 PECAS / GRANA 60;002506;UN;68051000;;LIXA;;;;;7895316667756;
2058683;LIXA FERRO NORTON K246 GR 50 A 80 C/25 PECAS / GRANA 80;002507;UN;68051000;;LIXA;;;;;7895316667763;
2058685;LIXA FERRO NORTON K246 GR100 A 220 C/25 PECAS / GRANA 100;002509;UN;68051000;;LIXA;;;;;7895316667770;
