   ;Produto;Código;Cód Barras;Situação;Preço de Venda; 
;HENKEL CASCOREZ EXTRA BALDE 5KG;000114;7891200007455;Inativo;1,0000; por BD
;HENKEL DUREPOXI 250G;000076;7891200007912;Inativo;1,0000; por UN
;IMPERMEABILIZANTE PARA PAREDE BRANCO BD;002606;7898907913591;Ativo;299,9900; por BD
;IMPERMEABILIZANTE PARA PAREDE BRANCO GL;002597;7898907913768;Ativo;99,9900; por GL
;IMPRESSORA CUPOM CONTROL ID TOUCH USB/ETH (BT/WI-FI);000562;7898964411665;Inativo;1,0000; por UN
;IRAJA ACR FOSCO PRETO 18L BALDE;000929;SEM GTIN;Inativo;1,0000; por LA
;IRAJA ACR FOSCO VERME RUBI 18L BALDE;000928;SEM GTIN;Inativo;1,0000; por LA
;IRAJA ESMALTE BRANCO BR 3,6 GL;001196;SEM GTIN;Inativo;1,0000; por UN
;ITAQUA AGUARRAS 05 LTS (NOVO);001319;7898941765033;Ativo;116,9900; por UN
;ITAQUA AGUARRAS 0,900 ML;001318;7898941765019;Ativo;19,9000; por UN
;ITAQUA AGUARRAS 0,900 ML (NOVO);001587;SEM GTIN;Ativo;19,9000; por UN
;ITAQUA DILUENTE PU 0,900 ML (NOVO);001320;7898941765118;Ativo;29,0700; por UN
;ITAQUA DILUENTE PU 5 L (NOVO);000657;7898941765125;Ativo;127,3600; por UN
;ITAQUA QUEROSENE 5LT;001840;7898941765040;Ativo;82,3300; por UN
;ITAQUA THINNER IT 37 0,900 ML ;001316;7898941765088;Ativo;24,2600; por UN
;ITAQUA THINNER 16 05 LTS (NOVO);001315;7898941765064;Ativo;94,4200; por UN
;ITAQUA THINNER 16 0,900 ML (NOVO);001314;7898941765057;Ativo;23,9900; por UN
;ITAQUA THINNER 37 05 LTS;001317;7898941765095;Ativo;426,7600; por UN
;JARDIM DA SABEDORIA - F - SHERWIN - NOVACOR COBRE MAIS - LATA;000683;7891323114115;Inativo;1,0000; por UN
;JB TINTAS  MASSA CORRIDA PVA 25KG;001288;7893410000530;Ativo;62,0000; por LA
;JB TINTAS  TEXTURA LISA INT/EXT 25KG;001200;7893410000271;Ativo;76,5500; por LA
;JB TINTAS GRAFIATO TEXTURA RUSTICA 10 INTE/EXT 25KG;001201;7893410000257;Ativo;84,2000; por LA
;JB TINTAS TEXTURA  PROJETADA INT/EXT 25 KG;002660;7893410000141;Ativo;103,9900; por LA
;JB TINTAS TEXTURA ARENATO INT/EXT 25KG;001199;7893410001117;Ativo;139,9900; por LA
;KIT ACESS 5PC BRASIL WC BR/CRISTAL;001104;7898217573799;Inativo;1,0000; por UN
;KIT ACESS 5PC BRASIL WC CR/CRISTAL;001105;7898217579784;Inativo;1,0000; por UN
;KIT PINTURA TIGRE C/3P ANTIRESPINGO 1576;002488;7891395045096;Ativo;34,9900; por UN
;KIT PINTURA TIGRE C/5P PRATIC 1540;002489;7891395025340;Ativo;59,9900; por UN
;KIT TINTA EPOXI PROFISSIONAL BRANCO COMP A + B 3,6L - MAZA ( NOVO );001266;SEM GTIN;Inativo;1,0000; por UN
;KIT 2 CERA TLIPLE WAX 300G - AUTOAMERICA;000350;SEM GTIN;Inativo;1,0000; por UN
;LAZZURIL FITA CREPE AMARELA AUTO 18X40;000466;7891452721178;Inativo;1,0000; por UN
;LEITOR ELGIN EL250 2D USB C/ SUPORTE;000564;SEM GTIN;Inativo;1,0000; por UN
;LIMPA PEDRAS LIMPINHO LINHAL 1L;001051;7898122761557;Inativo;1,0000; por UN
;LIXA DE MASSA 100 - NORTON FOLH 19.99.145;002616;7891792022331;Ativo;1,3000; por UN
;LIXA 1500 AGUA;000728;SEM GTIN;Inativo;1,0000; por UN
;LONA DE PLASTICO PRETA METROS;000591;SEM GTIN;Ativo;5,1200; por MT
;LONA PLAST  PTA 4X50M 6KG ROLO;000695;7898319084353;Ativo;152,9900; por UN
;LONA PLAST CANELADA OU TRASPARENTE 4X100M 6KG ROLO;000748;SEM GTIN;Inativo;1,0000; por UN
;LONA PLAST LONAX PTA 4X 50M MEDIA 10KG;001313;7898319082847;Ativo;191,9900; por UN
;LONA PLAST LONAX TRANSP GROSSA 30K POR METROS;001360;SEM GTIN;Inativo;1,0000; por UN
;LONA PLAST LONAX TRANSP 4X 50M GROSSA15K;000060;7898319085527;Inativo;1,0000; por UN
;LONA PLAST LONAX TRANSP 4X100M GROSSA30K;001309;7898319082717;Inativo;1,0000; por UN
;LONA PLAST NEGREIRA PRETA 4X100M 20KG;001414;7898711701049;Ativo;338,4600; por UN
;LONA PLASTICA PRETA 4X100 12KG;000625;SEM GTIN;Ativo;181,8200; por MT
;LOUSA E COR C2 0.80;002392;7891260451380;Inativo;1,0000; por UN
;LT . S RESINA INCOLOR P/ CIMENTO QUEIADO;000931;SEM GTIN;Inativo;1,0000; por UN
;LT SHINER RESINA INCOLOR BRILHO 3,6 GL;001546;7908366210008;Inativo;1,0000; por UN
;LUVA LATEX (EG) MULTIUSO ATLAS;000291;SEM GTIN;Inativo;1,0000; por UN
;LUVA LATEX (G) MULTIUSO ATLAS;000290;SEM GTIN;Inativo;1,0000; por UN
;LUVA LATEX (M) MULTIUSO ATLAS;000289;SEM GTIN;Inativo;1,0000; por UN
;LUVA MALHA PIGMENTADA - THOMPSON;001374;7898011977090;Ativo;5,2300; por UN
;LUVAS MALHA PIGMENTADAS;001301;SEM GTIN;Inativo;1,0000; por UN
;M - VERDE;002345;7730149745489;Ativo;184,5900; por UN
;MACTRA VEDBEM PAREDE  3,6 KG;002800;7897866455616;Ativo;69,9900; por GL
;MAGIA CAIXA PVC VERSATIL P/ ROLO DE PINTURA C/ GRADE 46CMM 37X57X13CM 20 LT;000747;7897613528464;Inativo;1,0000; por UN
;MANG GAS TRANCADA IBIRA 1,25M;001152;7897270300922;Inativo;1,0000; por UN
;MANTA LIQUIDA BASE ASFALTO VEDAPREN PRETO BALDE 18KG;000953;SEM GTIN;Inativo;1,0000; por LA
;MASCARA POEIRAS PFF1 S/VALVULA;000288;7898955152041;Inativo;1,0000; por UN
;MASSA ACRILICA;002681;7908896303096;Ativo;79,9900; por GL
;MASSA CORRIDA PREMIUM 1,5 KG MATRIZ;000436;SEM GTIN;Inativo;1,0000; por QT
;MASSA F.12 BRANCA 1,65 KG - VIAPOL;001400;7898055524731;Inativo;1,0000; por UN
;MASSA F-12 BRANCO 1,65KG;000812;SEM GTIN;Inativo;1,0000; por UN
;MASSA F-12 BRANCO 400GR;000806;SEM GTIN;Inativo;1,0000; por UN
;MASSA F-12 IMBUIA 400GR;001162;SEM GTIN;Inativo;1,0000; por QT
;MASSA F.12 MARFIM 1,65KG - VIAPOL;001218;SEM GTIN;Inativo;1,0000; por QT
;MASSA F.12 MOGNO 0,40KG - VIAPOL;001559;SEM GTIN;Inativo;1,0000; por UN
;MASSA F-12 MOGNO 400GR;001192;7898055524830;Ativo;15,2000; por QT
;MASSA NIVELADORA 25KG BARRICA;000739;SEM GTIN;Inativo;1,0000; por BD
;MASSA NIVELADORA 50KG BARRICA;000738;SEM GTIN;Inativo;1,0000; por BD
;MASSA PARA EFS / EF MARMOR2 2.88;002373;7891260385661;Inativo;1,0000; por UN
;MASSA PLAST. BRANCA C/CAT 7GRS 400G - IBERE;001481;7898031546924;Inativo;1,0000; por UN
;MASSA PLAST. CINZA C/CAT 7GRS 400G - IBERE ( NOVO );001292;7898031546955;Inativo;1,0000; por UN
;MASSA PLASTICA CARPLAST CINZA 400GR;000502;9900000001124;Inativo;13,5000; por UN
;MASSA PLASTICA CARPLAST CINZA 400GR 16.99.006;002621;7898031545002;Ativo;13,9900; por UN
;MASSA PLASTICA RETOQUE CINZA 800GR;000976;SEM GTIN;Inativo;1,0000; por UN
;MASSA POLIESTER FILLER C/CAT 900G - MAXIRUBBER ( NOVO );001293;7898031546863;Inativo;1,0000; por UN
;MASSA POLIESTER 900GR FILLER MAXI RUBBER;000881;SEM GTIN;Inativo;1,0000; por UN
;MASSA P51 BERGA PEROBINHA 5,5KG PONTOTAKE;001026;SEM GTIN;Inativo;1,0000; por GL
;MASSA SUPER POLIDOR KIT 10 UNIDADES;000659;SEM GTIN;Inativo;1,0000; por UN
;MASSA ULTRA LIGHT ADESIVO PLASTICO 495G MAXI RUBBER;000503;7898031540137;Inativo;1,0000; por UN
;MASTIFLEX FIXA ESPELHO SELANTE POLIURETANO -TUBO;001312;7898409010514;Ativo;25,2500; por UN
;MASTIFLEX PU.40 SELANTE POLIURETANO BRANCO - TUBO;001376;7898409013898;Ativo;23,9800; por UN
;MASTIFLEX PU.40 SELANTE POLIURETANO CINZA - TUBO;001492;7898409013874;Ativo;21,9900; por UN
;MASTIFLEX PU.40 SELANTE POLIURETANO PRETO - TUBO;001377;7898409013881;Ativo;23,9800; por UN
;MASTIFLEX SELATRINCAS SELANTE ACRILICO BRANCO.TUBO;001311;7898409010248;Ativo;23,0800; por UN
;MASTIFLEX SELATRINCAS 2130 BRANCO GALAO.5KG;001310;7898409013287;Ativo;156,3700; por GL
;MASTIFLEX VEDA CALHA ACRILICO POTE.500G;001378;7898409013423;Ativo;3,6700; por UN
;MATRIZ HIPER RENDIMENTO BRANCO GL 3,6L;000469;SEM GTIN;Inativo;99,9900; por GL
;MATRIZ HIPER RENDIMENTO BRANCO SEMI BRILHO BD 18L;000674;SEM GTIN;Inativo;1,0000; por UN
;MATRIZ MANTA LIQUIDA FACHADA BRANCO PREMIIUM GL 3,6KG;000461;SEM GTIN;Inativo;1,0000; por UN
;MATRIZ MANTA LIQUIDA FACHADA BRANCO PREMIIUM 18 L KG;000723;SEM GTIN;Inativo;1,0000; por UN
;MATRIZ MANTA LIQUIDA LAJE BRANCO PREMIIUM BD 12KG;000463;SEM GTIN;Inativo;1,0000; por UN
;MATRIZ MANTA LIQUIDA LAJE BRANCO PREMIIUM GL 4KG;000462;SEM GTIN;Inativo;1,0000; por UN
;MATRIZ MASSA ACRILICA PREMIIUM GL 6KG;000459;SEM GTIN;Inativo;1,0000; por UN
;MATRIZ MASSA ACRILICA PREMIIUM 1/4 1,5KG;000460;SEM GTIN;Inativo;1,0000; por QT
;MATRIZ MASSA ACRILICA PREMIUM BD 25KG;000743;SEM GTIN;Inativo;1,0000; por UN
;MATRIZ MASSA ACRILICA PREMIUM BR 25KG;000471;SEM GTIN;Inativo;1,0000; por UN
;MATRIZ MASSA CORRIDA BAR PREMIUM 25KG;000510;SEM GTIN;Inativo;1,0000; por UN
;MATRIZ MASSA CORRIDA PREMIIUM BD 25KG;000464;SEM GTIN;Inativo;1,0000; por UN
;MATRIZ MASSA CORRIDA PREMIUM GL 6KG;000470;SEM GTIN;Inativo;1,0000; por GL
;MATRIZ SELADOR ACRILICO PREMIUM BD 18L;000475;SEM GTIN;Inativo;1,0000; por UN
;MATRIZ SELADOR ACRILICO PREMIUM BR 18L;000744;SEM GTIN;Inativo;1,0000; por UN
;MATRIZ SELADOR ACRILICO PREMIUM GL 3,6L;000509;SEM GTIN;Inativo;1,0000; por UN
;MATRIZ TEXTURA DESIGN BRANCO BR 25KG;000473;SEM GTIN;Inativo;1,0000; por UN
;MATRIZ TEXTURA GRAFIATO BR 25KG -;000610;SEM GTIN;Inativo;1,0000; por UN
;MATRIZ TEXTURA GRAFIATO BRANCO BR 25KG;000472;SEM GTIN;Inativo;1,0000; por UN
;MATRIZ TEXTURA LISA BRANCO BR 25KG;000474;SEM GTIN;Inativo;1,0000; por UN
;MAXI RUBBER BATIDA DE PEDRA BRANCO 900ML;000572;7898031541455;Ativo;41,5500; por QT
;MAXI RUBBER BATIDA DE PEDRA PRETO 3,6L;000571;7898031540960;Ativo;120,3600; por GL
;MAXI RUBBER BATIDA DE PEDRA PRETO 900ML;000573;7898031540441;Ativo;29,9900; por QT
;MAXI RUBBER CAT. P/SINTETICO 150 ML;000618;7898031544050;Inativo;1,0000; por UN
;MAXI RUBBER CATALISADOR PRIMER PU 511 150ML;000574;7898031545743;Inativo;1,0000; por UN
;MAXI RUBBER CATALISADOR PRIMER PU 811 100ML;000577;7898031545767;Inativo;1,0000; por UN
;MAXI RUBBER CATALISADOR WASH/PRETO VINILICO 300ML;000579;7898031540250;Inativo;1,0000; por UN
;MAXI RUBBER DILUENTE P/ P.U. 900M;000920;7898031544012;Inativo;1,0000; por QT
;MAXI RUBBER MANTA FIBRA 1,4X50CM;000580;7898031543367;Inativo;1,0000; por UN
;MAXI RUBBER MASSA PLASTICA 400 BRANCA 400GR;000581;7898031540076;Inativo;1,0000; por UN
;MAXI RUBBER MASSA POLIESTER 700 700GR;000582;7898031540311;Inativo;1,0000; por UN
;MAXI RUBBER MASSA RAPIDA BRANCA 1,25KG;000587;7898031541479;Inativo;1,0000; por QT
;MAXI RUBBER MASSA RAPIDA CINZA 1,25KG;000588;7898031540618;Inativo;1,0000; por QT
;MAXI RUBBER MAXIVED CAPO 1,15KG;000589;SEM GTIN;Inativo;1,0000; por QT
;MAXI RUBBER PRIMER PU 511 750ML;000575;7898031545675;Inativo;1,0000; por QT
;MAXI RUBBER PRIMER PU 811 800ML;000576;7898031545699;Inativo;1,0000; por QT
;MAXI RUBBER PRIMER UNIVERSAL CINZA 900ML;000590;7898031540625;Inativo;1,0000; por QT
;MAXI RUBBER REMOVEDOR PASTOSO 1 KG 16.59.040;002733;7898031541196;Ativo;55,0000; por UN
;MAXI RUBBER REMOVEDOR PASTOSO 1KG;000585;SEM GTIN;Inativo;1,0000; por QT
;MAXI RUBBER REMOVEDOR PASTOSO 4KG;000586;7898031542056;Inativo;1,0000; por GL
;MAXI RUBBER REMOVEDOR PASTOSO 500G 16.59.039;002732;7898031546757;Ativo;33,0000; por UN
;MAXI RUBBER RESINA ADESIVO P/ LAMINACAO 990GR;000570;7898031543640;Ativo;65,9900; por QT
;MAXI RUBBER VEDA-CHOQUE 150GR;000583;7898031544326;Inativo;1,0000; por UN
;MAXI RUBBER VEDA-CHOQUE 290GR;000584;SEM GTIN;Inativo;1,0000; por UN
;MAXI RUBBER WASH PRIMER 600ML;000578;7898031540083;Ativo;72,5000; por QT
;MAZA ACR ACET PREMIUM PROTECT BRANCO 18L;000938;7898289938748;Inativo;1,0000; por LA
;MAZA ACR ACET PREMIUM PROTECT BRANCO 3,6L;000939;7899228216514;Inativo;1,0000; por UN
;MAZA ACR EXTRA FOSCO BRANCO 18L;000037;7898289930940;Inativo;1,0000; por UN
;MAZA ACR EXTRA FOSCO BRANCO 3,6L;000038;7898289930933;Inativo;1,0000; por GL
;MAZA ACR FOSCO PREMIUM PROTECT BRANCO 0,900ML;000978;7898289932722;Inativo;1,0000; por UN
;MAZA ACR FOSCO PREMIUM PROTECT BRANCO 18L;000776;7898289931244;Inativo;1,0000; por UN
;MAZA ACR FOSCO PREMIUM PROTECT BRANCO 3,6L;000800;7898289931237;Inativo;1,0000; por UN
;MAZA ACR FOSCO PREMIUM PROTECT 18L COR -;000963;SEM GTIN;Inativo;1,0000; por LA
;MAZA ACR LITORAL & CAMPO BRANCO 18L;000903;7899228202418;Inativo;1,0000; por LA
;MAZA ACR LITORAL & CAMPO BRANCO 3,6L;000904;7899228202500;Inativo;1,0000; por UN
;MAZA ACR PREMIUM PALHA 18L;000871;SEM GTIN;Inativo;1,0000; por LA
;MAZA ACR PROFISSIONAL BRANCO 18L;000901;SEM GTIN;Inativo;1,0000; por LA
;MAZA ACR PROFISSIONAL BRANCO 3,6L;000902;7899228271674;Inativo;1,0000; por UN
;MAZA ACR SEMI BRILHO PREMIUM PROTECT BRANCO 18L;000940;SEM GTIN;Inativo;1,0000; por LA
;MAZA ACR SEMI BRILHO PREMIUM PROTECT BRANCO 3,6L;000941;SEM GTIN;Inativo;1,0000; por UN
;MAZA ACR ULTRA RENDE MAIS AZUL PROFUNDO 18L;001084;SEM GTIN;Inativo;1,0000; por LA
;MAZA ACR ULTRA RENDE MAIS BRANCO 18L;000777;7898289931220;Inativo;1,0000; por UN
;MAZA ACR ULTRA RENDE MAIS BRANCO 3,6L;000808;7898289931213;Inativo;1,0000; por UN
;MAZA BATIDA DE PEDRA BRANCO 0,900ML;001172;SEM GTIN;Inativo;1,0000; por UN
;MAZA BATIDA DE PEDRA PRETO 0,900ML;001171;SEM GTIN;Inativo;1,0000; por UN
;MAZA CHAPISCO (BIANCO) 1KG;000827;7898289934252;Inativo;1,0000; por UN
;MAZA CIMENTO QUE P/ PISO 3X1 COR CIMENTO 25KG;001000;7899228236369;Inativo;1,0000; por UN
;MAZA CIMENTO QUE P/ PISO 3X1 COR CIMENTO 5KG;001001;SEM GTIN;Inativo;1,0000; por UN
;MAZA CIMENTO QUEIMADO COR CAMURCA 25KG;000792;SEM GTIN;Inativo;1,0000; por UN
;MAZA CIMENTO QUEIMADO COR CAMURCA 5KG;000793;SEM GTIN;Inativo;1,0000; por UN
;MAZA CIMENTO QUEIMADO COR CHUMBO 25KG;000656;7899228232361;Inativo;1,0000; por UN
;MAZA CIMENTO QUEIMADO COR CHUMBO 5KG;000661;SEM GTIN;Inativo;1,0000; por GL
;MAZA CIMENTO QUEIMADO COR CIMENTO 25KG;000707;SEM GTIN;Inativo;1,0000; por UN
;MAZA CIMENTO QUEIMADO COR CIMENTO 5KG;000706;SEM GTIN;Inativo;1,0000; por GL
;MAZA CIMENTO QUEIMADO COR CINZA 5KG;001092;SEM GTIN;Inativo;1,0000; por UN
;MAZA CIMENTO QUEIMADO COR PLATINA 25KG;000790;7899228238356;Inativo;1,0000; por UN
;MAZA CIMENTO QUEIMADO COR PLATINA 5KG;000791;7899228232644;Inativo;1,0000; por UN
;MAZA CIMENTO QUEIMADO COR ROSE GOLD 25KG;000794;SEM GTIN;Inativo;1,0000; por UN
;MAZA CIMENTO QUEIMADO COR ROSE GOLD 5KG;000795;SEM GTIN;Inativo;1,0000; por UN
;MAZA CORANTE LIQUIDO BRANCO 50ML;000807;7899228230428;Inativo;1,0000; por UN
;MAZA CORANTE LIQUIDO MARROM 50ML;000761;7899228230442;Inativo;1,0000; por UN
;MAZA CORANTE LIQUIDO VIOLETA 50ML;000762;7899228230480;Inativo;1,0000; por UN
;MAZA DEMAR VIARIA AMARELO BD 18L;001012;SEM GTIN;Inativo;1,0000; por UN
;MAZA DEMAR VIARIA AMARELO 3,6L;000868;SEM GTIN;Inativo;1,0000; por UN
;MAZA DEMAR VIARIA AZUL SEG. 3,6L;001005;7898289931060;Inativo;1,0000; por UN
;MAZA DEMAR VIARIA BRANCO BD 18L - NORMA DNIT;001013;SEM GTIN;Inativo;1,0000; por UN
;MAZA DEMAR VIARIA BRANCO 3,6L;000934;SEM GTIN;Inativo;1,0000; por UN
;MAZA DEMAR VIARIA PRETO BD 18L - NORMA DNIT;001015;SEM GTIN;Inativo;1,0000; por UN
;MAZA DEMAR VIARIA VERMELHA BD 18L - NORMA DNIT;001014;SEM GTIN;Inativo;1,0000; por UN
;MAZA DEMAR VIARIA VERMELHO 3,6L;000932;SEM GTIN;Inativo;1,0000; por UN
;MAZA DILUENTE EPOXI DP-003 5L;000768;7899228258941;Inativo;1,0000; por UN
;MAZA DILUENTE PU 5220 0,900ML;001006;SEM GTIN;Inativo;1,0000; por QT
;MAZA DILUENTE PU 5220 5L;000769;7899228295038;Inativo;1,0000; por UN
;MAZA ESM AC BRANCO 0,900ML AGUA;000899;7899228270752;Inativo;1,0000; por QT
;MAZA ESM AC PRETO AGUA 3,6L;000047;7899228231555;Inativo;1,0000; por GL
;MAZA ESM AC PRETO AGUA 900ML;000008;7899228103296;Inativo;1,0000; por QT
;MAZA ESM ALTA TEMPERATURA 600Ø ALUMINIO 3,6L;001168;SEM GTIN;Inativo;1,0000; por UN
;MAZA ESM BR BRANCO SOLVENTE 900ML;000019;7898289930612;Inativo;1,0000; por QT
;MAZA ESM BR BRANCO 900ML AGUA;000946;7899228270776;Inativo;1,0000; por QT
;MAZA ESM BR PRETO AGUA 3,6L;000009;7899228214428;Inativo;1,0000; por GL
;MAZA ESM BR PRETO AGUA 900ML;000098;7899228214435;Inativo;1,0000; por QT
;MAZA ESM BRANCO ACETINADO3,6L AGUA;000796;7899228270745;Inativo;1,0000; por UN
;MAZA ESM BRI BRONZE MET DF 3,6L;000861;7898289935792;Inativo;1,0000; por UN
;MAZA ESM BRI OURO LUX MET DF 0,900ML;000863;7898289935679;Inativo;1,0000; por UN
;MAZA ESM BRI OURO LUX MET DF 3,6L;000862;SEM GTIN;Inativo;1,0000; por UN
;MAZA ESM BRI PRETO ONIX MET DF 3,6L;000834;7898289935907;Inativo;1,0000; por UN
;MAZA ESM BRIL BRANCO 3,6L AGUA;000805;7899228270769;Inativo;1,0000; por UN
;MAZA ESM BRIL BRANCO 3,6L SOLVENTE;000865;7898289930629;Inativo;1,0000; por UN
;MAZA ESM BRILHANTE AMARELO 3,6L AGUA;000063;7899228214688;Inativo;1,0000; por GL
;MAZA ESM BRILHANTE AZUL DEL REY 3,6L AGUA;000061;7899228214473;Inativo;1,0000; por GL
;MAZA ESM BRILHANTE VERDE FOLHA 3,6L AGUA;000062;7899228214459;Inativo;1,0000; por GL
;MAZA ESM ECO AB BRANCO 0,900ML;000797;SEM GTIN;Inativo;1,0000; por QT
;MAZA ESM FO BRANCO AGUA 3,6L;000010;7899228100196;Inativo;1,0000; por GL
;MAZA ESM FO BRANCO 900ML AGUA;000011;7899228100202;Inativo;1,0000; por QT
;MAZA ESM FO PRETO AGUA 3,6L;000012;7899228100295;Inativo;1,0000; por GL
;MAZA ESM FO PRETO 900ML AGUA;000013;7899228100288;Inativo;1,0000; por QT
;MAZA ESM MARROM CAFE 3,6L SOLVENTE;000040;7899228217160;Inativo;1,0000; por GL
;MAZA ESM SINT AB ALUMINIO 900ML;000952;SEM GTIN;Inativo;1,0000; por UN
;MAZA ESM SINT AB AZUL DEL REY 3,6L;000888;SEM GTIN;Inativo;1,0000; por GL
;MAZA ESM SINT AB AZUL DEL REY 900ML;000935;SEM GTIN;Inativo;1,0000; por UN
;MAZA ESM SINT AB AZUL FRANCA 3,6L;000944;SEM GTIN;Inativo;1,0000; por GL
;MAZA ESM SINT AB AZUL FRANCA 900ML;000945;SEM GTIN;Inativo;1,0000; por UN
;MAZA ESM SINT AB AZUL MAR 3,6L;000984;SEM GTIN;Inativo;1,0000; por GL
;MAZA ESM SINT AB AZUL MAR 900ML;000985;SEM GTIN;Inativo;1,0000; por UN
;MAZA ESM SINT AB CERAMICA 3,6L;000992;SEM GTIN;Inativo;1,0000; por UN
;MAZA ESM SINT AB CERAMICA 900ML;000993;SEM GTIN;Inativo;1,0000; por UN
;MAZA ESM SINT AB CINZA ESCURO 3,6L;000754;7898289930643;Inativo;1,0000; por UN
;MAZA ESM SINT AB LARANJA 3,6L;000990;7899228231593;Inativo;1,0000; por UN
;MAZA ESM SINT AB LARANJA 900ML;000991;SEM GTIN;Inativo;1,0000; por UN
;MAZA ESM SINT AB MARROM CONHAQUE 3,6L;000948;SEM GTIN;Inativo;1,0000; por GL
;MAZA ESM SINT AB MARROM CONHAQUE 900ML;000950;SEM GTIN;Inativo;1,0000; por UN
;MAZA ESM SINT AB MARROM 3,6L;000804;SEM GTIN;Inativo;1,0000; por GL
;MAZA ESM SINT AB MARROM 900ML;000949;SEM GTIN;Inativo;1,0000; por UN
;MAZA ESM SINT AB TABACO 3,6L;001140;SEM GTIN;Inativo;1,0000; por GL
;MAZA ESM SINT AB TABACO 900ML;001141;SEM GTIN;Inativo;1,0000; por UN
;MAZA ESM SINT AB VERDE COLONIAL 3,6L;000988;SEM GTIN;Inativo;1,0000; por GL
;MAZA ESM SINT AB VERDE COLONIAL 900ML;000989;SEM GTIN;Inativo;1,0000; por UN
;MAZA ESM SINT AB VERDE FOLHA 3,6L;000930;7898289932630;Inativo;1,0000; por GL
;MAZA ESM SINT AB VERDE FOLHA 900ML;000947;SEM GTIN;Inativo;1,0000; por UN
;MAZA ESM SINT AB VERDE NILO 3,6L;000966;SEM GTIN;Inativo;1,0000; por UN
;MAZA ESM SINT AB VERDE NILO 900ML;000969;SEM GTIN;Inativo;1,0000; por UN
;MAZA ESM SINT AB VERMELHO 900ML;000898;SEM GTIN;Inativo;1,0000; por UN
;MAZA ESM SINT AC BRANCO SOLVENTE 900ML;000937;7898289934788;Inativo;1,0000; por QT
;MAZA ESM SINT AC BRANCO 3,6L SOLVENTE;000936;7898289933231;Inativo;1,0000; por UN
;MAZA ESM SINT AMARELO BRIL 16L SOLVENTE;000875;7899228231784;Inativo;1,0000; por UN
;MAZA ESM SINT AMARELO BRIL 3,6L SOLVENTE;000951;SEM GTIN;Inativo;1,0000; por UN
;MAZA ESM SINT AMARELO 900ML SOLVENTE;000874;7899228231777;Inativo;1,0000; por QT
;MAZA ESM SINT BR BRANCO SOLVENTE 225ML;000014;7898289935006;Inativo;1,0000; por UN
;MAZA ESM SINT BR CINZA MEDIO SOLVENTE 225ML;000015;7898289934917;Inativo;1,0000; por UN
;MAZA ESM SINT BR CINZA MEDIO SOLVENTE 3,6L;000986;7898289933064;Inativo;1,0000; por UN
;MAZA ESM SINT BR CINZA MEDIO SOLVENTE 900ML;000987;7898289933071;Inativo;1,0000; por QT
;MAZA ESM SINT BR PLATINA SOLVENTE 225ML;000077;7898289934900;Inativo;1,0000; por UN
;MAZA ESM SINT BR PLATINA SOLVENTE 3,6L;000236;7898289934351;Inativo;1,0000; por UN
;MAZA ESM SINT BR PLATINA SOLVENTE 900ML;000048;7898289934368;Inativo;1,0000; por QT
;MAZA ESM SINT BR PRETO SOLVENTE 225ML;000018;7898289934948;Inativo;1,0000; por UN
;MAZA ESM SINT BR PRETO SOLVENTE 3,6L;000798;7898289931572;Inativo;1,0000; por UN
;MAZA ESM SINT BR PRETO SOLVENTE 900ML;000977;7898289931589;Inativo;1,0000; por QT
;MAZA ESM SINT CINZA ESCURO 900ML SOLVENTE;000755;7898289933118;Inativo;1,0000; por QT
;MAZA ESM SINT DIRETO NA FERRUGEM AZUL 3,6L;000067;7898289935969;Inativo;1,0000; por GL
;MAZA ESM SINT DIRETO NA FERRUGEM BRANCO 3,6L;000073;7898289936096;Inativo;1,0000; por GL
;MAZA ESM SINT DIRETO NA FERRUGEM CINZA 3,6L;000099;7898289935570;Inativo;1,0000; por GL
;MAZA ESM SINT DIRETO NA FERRUGEM MARROM 3,6L;000039;7898289936003;Inativo;1,0000; por GL
;MAZA ESM SINT FO BRANCO SOLVENTE 225ML;000016;7899228250181;Inativo;1,0000; por UN
;MAZA ESM SINT FO BRANCO SOLVENTE 3,6L;000872;7898289930667;Inativo;1,0000; por UN
;MAZA ESM SINT FO BRANCO SOLVENTE 900ML;000873;7898289934375;Inativo;1,0000; por QT
;MAZA ESM SINT FO PRETO SOLVENTE 225ML;000017;7898289935839;Inativo;1,0000; por UN
;MAZA ESM SINT FO PRETO 3,6L SOLVENTE;000810;7899228217436;Inativo;1,0000; por UN
;MAZA ESM SINT FO PRETO 900ML SOLVENTE;000756;7898289935174;Inativo;1,0000; por QT
;MAZA ESM SINT MARROM CONHAQUE 900ML SOLVENTE;000115;7898289931473;Inativo;1,0000; por QT
;MAZA ESM SINT TABACO 3,6L;001032;7898289933248;Inativo;1,0000; por UN
;MAZA ESM SINT TABACO 900ML;001033;7898289933255;Inativo;1,0000; por UN
;MAZA ESM SINT VERMELHO RUBI 3,6L SOLVENTE;000900;7899228231821;Inativo;1,0000; por GL
;MAZA FUNDO NIVELDOR BRANCO 0,900ML;000789;SEM GTIN;Inativo;1,0000; por QT
;MAZA FUNDO NIVELDOR BRANCO 3,6L;000788;SEM GTIN;Inativo;1,0000; por GL
;MAZA FUNDO PARA GALV (BRANCO) 0,900ML;000823;7899228251096;Inativo;1,0000; por QT
;MAZA FUNDO PARA GALV (BRANCO) 18L;001164;SEM GTIN;Inativo;1,0000; por UN
